Timestamp,Age,Gender,City,Position ,Total years of experience,Years of experience in Germany,Seniority level,Your main technology / programming language,Other technologies/programming languages you use often,Yearly brutto salary (without bonus and stocks) in EUR,Yearly bonus + stocks in EUR,Annual brutto salary (without bonus and stocks) one year ago. Only answer if staying in the same country,Annual bonus+stocks one year ago. Only answer if staying in same country,Number of vacation days,Employment status,Сontract duration,Main language at work,Company size,Company type,Have you lost your job due to the coronavirus outbreak?,"Have you been forced to have a shorter working week (Kurzarbeit)? If yes, how many hours per week","Have you received additional monetary support from your employer due to Work From Home? If yes, how much in 2020 in EUR"
2020-11-25 13:45:22,30,Male,berlin,Software Development,11.0,5.0,Senior,,Java / Scala,74000.0,11000.0,72000.0,10000.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,,900.0
2020-11-25 13:45:45,28,Female,amsterdam,Management & Leadership,10.0,3.0,Senior,management,,86000.0,30000.0,75000.0,5000.0,31.0,Full-time employee,Unlimited contract,English,1000,Product,no,,400.0
2020-11-25 13:49:33,29,Male,berlin,Software Development,9.0,1.0,Senior,,"Python, Javascript / Typescript, SQL, Perl, Docker",74000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Startup,no,,
2020-11-25 13:50:55,32,Male,cologne,Operations & Support,10.0,1.0,Other,,"Python, Google Cloud",55000.0,55000.0,,0.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-25 13:51:21,36,Male,berlin,Other Roles,4.0,4.0,Other,,"Python, C/C++",40000.0,0.0,37000.0,0.0,28.0,Full-time employee,Temporary contract,English,1-10,University,no,,
2020-11-25 13:51:32,32,Male,hamburg,Management & Leadership,7.0,2.0,Senior,,SQL,85000.0,5000.0,85000.0,5000.0,27.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,350.0
2020-11-25 13:54:19,30,Female,berlin,Software Development,4.0,4.0,Other,,"Python, Java / Scala, SQL, AWS, Kubernetes, Docker",56000.0,0.0,55000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,0.0
2020-11-25 13:55:16,29,Male,stuttgart,Software Development,7.0,5.0,Other,,,70000.0,0.0,70000.0,0.0,30.0,Full-time employee,Unlimited contract,English,51-100,Product,no,,
2020-11-25 13:56:50,32,Female,berlin,Operations & Support,10.0,,Other,,Docker,68000.0,0.0,62000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-25 13:57:19,34,Male,berlin,Operations & Support,10.0,3.0,Senior,,"Python, Javascript / Typescript, AWS, Docker",70000.0,0.0,65000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,40.0,0.0
2020-11-25 13:58:38,30,Male,berlin,Data & AI,6.0,3.0,Senior,,"Python, SQL, AWS, Google Cloud, Docker",72000.0,85000.0,65000.0,65000.0,27.0,Full-time employee,Unlimited contract,English,1000,Startup,no,,
2020-11-25 13:59:02,40,Male,berlin,Management & Leadership,15.0,6.0,Other,,"Python, SQL, Perl, AWS, Google Cloud, Docker",80000.0,0.0,65000.0,0.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-25 13:59:16,35,Male,berlin,Software Development,15.0,4.0,Other,,"Python, Swift, Java / Scala",77000.0,20000.0,77000.0,20000.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-25 14:00:05,31,Male,berlin,Software Development,8.0,1.0,Senior,,"Kotlin, Java / Scala, AWS",77000.0,0.0,72000.0,0.0,27.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-25 14:00:28,38,Male,berlin,Data & AI,15.0,3.0,Senior,,"Python, SQL, AWS",56000.0,59000.0,56000.0,59000.0,21.0,Full-time employee,Unlimited contract,English,11-50,Product,no,0.0,0.0
2020-11-25 14:02:47,39,Male,hamburg,Data & AI,10.0,10.0,Senior,,"Python, R, SQL",80000.0,0.0,80000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Energy,no,,
2020-11-25 14:08:16,35,Male,berlin,Software Development,13.0,5.0,Senior,,"PHP, Javascript / Typescript",90000.0,0.0,82000.0,0.0,31.0,Full-time employee,Unlimited contract,English,1-10,Startup,no,,
2020-11-25 14:08:18,30,Female,berlin,Operations & Support,5.0,2.0,Other,,,54000.0,0.0,,0.0,28.0,Full-time employee,Unlimited contract,English,11-50,Product,no,,
2020-11-25 14:08:39,29,Female,berlin,Data & AI,0.0,0.0,Other,,"Python, SQL, AWS, Google Cloud, Docker",20000.0,20000.0,,0.0,25.0,Full-time employee,Temporary contract,English,1000,Product,no,,
2020-11-25 14:08:48,36,Male,berlin,Management & Leadership,18.0,10.0,Other,,"Python, Swift, Java / Scala",98000.0,25000.0,98000.0,25000.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,32.0,0.0
2020-11-25 14:09:53,41,Male,berlin,Software Development,20.0,5.0,Senior,,"Python, SQL, AWS, Kubernetes, Docker",93000.0,1000.0,88000.0,10000.0,29.0,Full-time employee,Unlimited contract,English,1000,Product,no,40.0,1000.0
2020-11-25 14:14:02,41,Male,berlin,Software Development,18.0,7.0,Lead,,"SQL, Google Cloud, Kubernetes, Docker",100000.0,100000.0,80000.0,80000.0,28.0,Full-time employee,Unlimited contract,English,51-100,Product,no,,
2020-11-25 14:21:26,28,Female,berlin,Data & AI,6.0,1.0,Senior,,"Python, R, SQL",70000.0,0.0,,0.0,27.0,Full-time employee,Unlimited contract,English,1000,Product,no,,700.0
2020-11-25 14:21:32,33,Male,berlin,Software Development,10.0,3.0,Lead,,"Javascript / Typescript, AWS, Docker",75000.0,0.0,70000.0,0.0,26.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,36.0,0.0
2020-11-25 14:26:49,31,Male,munich,Software Development,3.0,3.0,Other,,"Javascript / Typescript, Java / Scala",63000.0,63909.0,50400.0,50400.0,30.0,Full-time employee,Unlimited contract,German,51-100,Product,no,,
2020-11-25 14:27:14,29,Male,berlin,Software Development,5.0,1.0,Senior,,"Java / Scala, SQL, AWS, Kubernetes, Docker",70000.0,0.0,,0.0,27.0,Full-time employee,Unlimited contract,English,1000,Product,no,,700.0
2020-11-25 14:32:04,23,Male,berlin,Software Development,3.0,1.0,Other,,,80000.0,100000.0,,0.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,,400.0
2020-11-25 14:34:19,25,Male,berlin,Data & AI,4.5,2.0,Other,spark,Python,75000.0,15000.0,,0.0,30.0,Full-time employee,Unlimited contract,English,11-50,Startup,no,0.0,0.0
2020-11-25 14:35:03,34,Male,berlin,Operations & Support,10.0,5.0,Lead,,"Javascript / Typescript, SQL, AWS, Docker",85000.0,0.0,73000.0,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,,
2020-11-25 14:37:07,37,Male,berlin,Software Development,15.0,1.0,Senior,,"Python, C/C++",78000.0,0.0,78000.0,0.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,0.0,
2020-11-25 14:37:25,31,Male,berlin,Software Development,9.0,5.0,Lead,,"AWS, Docker",99000.0,99000.0,89000.0,89000.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,,
2020-11-25 14:48:38,32,Male,amsterdam,Software Development,15.0,0.0,Senior,,"Python, Javascript / Typescript, SQL, AWS, Kubernetes, Docker",90000.0,0.0,90000.0,0.0,25.0,Full-time employee,Unlimited contract,English,11-50,Product,no,0.0,0.0
2020-11-25 14:55:16,42,Male,wroclaw,Software Development,16.0,,Senior,,"Java / Scala, Go, AWS, Google Cloud, Kubernetes, Docker",36000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-25 14:56:08,23,Male,berlin,Data & AI,4.0,,Other,,"Python, SQL",45000.0,0.0,,0.0,26.0,Full-time employee,Unlimited contract,English,11-50,Product,no,,
2020-11-25 14:56:36,36,Male,berlin,Software Development,14.0,12.0,Other,,Docker,75000.0,0.0,73500.0,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-25 14:57:52,40,Male,karlsruhe,Management & Leadership,20.0,6.0,Lead,,"Python, .NET, Azure, Kubernetes, Docker",85000.0,15000.0,80000.0,10000.0,30.0,Full-time employee,Unlimited contract,English,1000,Enterprise,no,0.0,300.0
2020-11-25 14:58:22,28,Male,berlin,Software Development,7.0,3.0,Senior,,"Ruby, Go, Perl",95000.0,40000.0,,0.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-25 14:58:40,35,Male,frankfurt,Software Development,15.0,15.0,Senior,,"Python, Javascript / Typescript, SQL, Docker",63000.0,7000.0,63000.0,0.0,30.0,Full-time employee,Unlimited contract,German,51-100,Product,no,0.0,0.0
2020-11-25 15:03:27,37,Male,berlin,Software Development,12.0,3.0,Senior,,"Javascript / Typescript, Java / Scala, Google Cloud, Docker",102000.0,0.0,78000.0,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,,400.0
2020-11-25 15:03:59,33,Male,berlin,Software Development,10.0,6.0,Lead,,C/C++,95000.0,15000.0,75000.0,10000.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,32.0,0.0
2020-11-25 15:05:30,33,Male,berlin,Software Development,13.0,5.0,Senior,,"Java / Scala, SQL, Kubernetes, Docker",78600.0,0.0,78600.0,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,32.0,0.0
2020-11-25 15:11:46,31,Male,munich,Software Development,10.0,4.0,Lead,,"Python, Javascript / Typescript, AWS, Docker",70000.0,77000.0,,64000.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,1500.0
2020-11-25 15:16:59,31,Male,berlin,Software Development,4.0,2.0,Other,,"Kotlin, Javascript / Typescript, Docker",67000.0,70500.0,50000.0,55000.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,0.0,0.0
2020-11-25 15:27:18,28,Male,wolfsburg,Software Development,3.0,1.0,Other,,SQL,42000.0,0.0,42000.0,800.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Consulting,no,,1000.0
2020-11-25 15:51:41,31,Male,boeblingen,Operations & Support,6.0,3.0,Senior,,"Python, Squish",53000.0,0.0,53000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Consulting,no,0.0,0.0
2020-11-25 15:53:21,40,Male,cupertino,Software Development,20.0,0.0,Lead,,,250000.0,450000.0,230000.0,300000.0,45.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-25 16:06:56,25,Female,frankfurt,Software Development,3.0,2.0,Other,,"Javascript / Typescript, SQL",53000.0,5000.0,48000.0,2004.0,30.0,Full-time employee,Unlimited contract,German,1000,Product,no,,550.0
2020-11-25 16:08:01,35,Male,berlin,Data & AI,9.0,9.0,Senior,,"Python, SQL, AWS, Kubernetes, Docker",77000.0,0.0,70000.0,0.0,28.0,Full-time employee,Unlimited contract,German,101-1000,Startup,no,,
2020-11-25 16:08:21,35,Male,berlin,Software Development,15.0,10.0,Senior,,"C/C++, .NET, Go, Docker",80000.0,80000.0,67000.0,67000.0,30.0,Full-time employee,Unlimited contract,English,11-50,Consulting,no,24.0,0.0
2020-11-25 16:10:29,41,Male,berlin,Operations & Support,20.0,14.0,Senior,,"Python, Javascript / Typescript, SQL, AWS, Google Cloud, Kubernetes, Docker",58800.0,20700.0,56400.0,17000.0,35.0,Full-time employee,Unlimited contract,German,1000,Enterprise,no,,
2020-11-25 16:16:23,33,Male,berlin,Operations & Support,8.0,3.0,Senior,,"Python, AWS, Kubernetes, Docker",75000.0,1000.0,72500.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Service,no,0.0,500.0
2020-11-25 16:17:02,33,Male,berlin,Data & AI,13.0,3.0,Senior,,"Python, Java / Scala, SQL, AWS, Kubernetes, Docker",85000.0,5000.0,75000.0,75000.0,26.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,20.0,500.0
2020-11-25 16:26:38,38,Male,munich,Software Development,15.0,2.0,Senior,,"Java / Scala, Kubernetes, Docker",70000.0,75000.0,70000.0,75000.0,26.0,Full-time employee,Unlimited contract,English,11-50,Product,no,,
2020-11-25 16:39:24,35,Male,berlin,Software Development,10.0,6.0,Senior,,"Python, PHP, Javascript / Typescript, SQL",78000.0,78000.0,78000.0,78000.0,27.0,Full-time employee,Unlimited contract,German,1-10,Product,no,,0.0
2020-11-25 16:42:43,36,Female,berlin,Data & AI,5.0,5.0,Senior,,"Python, Java / Scala, SQL, AWS",75000.0,0.0,75000.0,0.0,28.0,Part-time employee,Unlimited contract,English,51-100,Startup,no,,
2020-11-25 17:00:00,32,Male,berlin,Software Development,10.0,7.0,Lead,,Javascript / Typescript,120000.0,0.0,90000.0,0.0,0.0,Self-employed (freelancer),Temporary contract,Multiple languages,1000,Enterprise,yes,0.0,
2020-11-25 17:02:13,32,Female,berlin,Software Development,6.0,4.0,Lead,,"Python, Kotlin, AWS, Docker",75000.0,0.0,75000.0,0.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,30.0,
2020-11-25 17:06:04,27,Female,berlin,Data & AI,1.0,1.0,Other,,"Python, SQL",63000.0,0.0,42000.0,46000.0,27.0,Full-time employee,Unlimited contract,English,1000,Product,no,,600.0
2020-11-25 17:08:54,31,Male,frankfurt,Data & AI,6.0,6.0,Senior,,"Python, AWS, Docker",60000.0,15000.0,,0.0,30.0,Full-time employee,Unlimited contract,English,51-100,Consulting,no,,
2020-11-25 17:09:19,31,Male,paris,Software Development,8.0,0.0,Senior,,Swift,60000.0,6000.0,60000.0,6000.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,0.0,0.0
2020-11-25 17:11:50,28,Male,cologne,Software Development,4.0,4.0,Other,,Pl/sql,44000.0,6000.0,44000.0,6000.0,30.0,Full-time employee,Unlimited contract,German,101-1000,Product,no,,
2020-11-25 17:13:52,28,Female,berlin,Software Development,3.0,3.0,Other,,,54500.0,0.0,52000.0,0.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,0.0,
2020-11-25 17:20:37,27,Male,berlin,Software Development,2.0,1.0,Lead,dwh,SQL,90000.0,7000.0,97000.0,87000.0,31.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-25 17:20:50,29,Male,berlin,Software Development,8.0,5.0,Other,,"Kubernetes, Docker",82500.0,0.0,65000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-25 17:45:05,32,Female,munich,Data & AI,10.0,2.0,Other,,"Python, SQL, AWS, Docker, Spark, Airflow",75000.0,0.0,70000.0,0.0,27.0,Full-time employee,Unlimited contract,English,11-50,Startup,yes,,0.0
2020-11-25 17:45:21,28,Male,berlin,Operations & Support,5.0,1.0,Other,,Python,60000.0,0.0,58000.0,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-25 17:46:23,34,Female,berlin,,13.0,3.0,Other,,"AWS, Terraform, Scala Spark, ",108000.0,0.0,90000.0,0.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,30.0,500.0
2020-11-25 17:48:02,38,Male,dublin,Software Development,16.0,0.0,Senior,,"Swift, Java / Scala",85000.0,0.0,85000.0,85000.0,24.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-25 17:48:12,29,Male,berlin,Data & AI,3.0,3.0,Other,,"Python, SQL, Azure",54000.0,6000.0,45000.0,0.0,30.0,Full-time employee,Unlimited contract,German,1000,Utilities,no,0.0,0.0
2020-11-25 17:49:56,30,Male,stockholm,Software Development,7.0,2.5,Senior,,"Python, C/C++, Java / Scala, AWS, Kubernetes, Docker",65000.0,9000.0,60000.0,9000.0,33.0,Full-time employee,Unlimited contract,English,1000,Product,no,0.0,0.0
2020-11-25 17:58:39,33,Female,berlin,Other Roles,6.0,1.0,Other,sketch,,42000.0,0.0,,0.0,28.0,Full-time employee,Unlimited contract,English,51-100,Product,yes,,
2020-11-25 18:00:44,30,Male,paderborn,Data & AI,6.0,2.0,Junior,,"Python, SQL, Docker",51000.0,4250.0,,0.0,30.0,Full-time employee,Unlimited contract,German,101-1000,Product,no,,
2020-11-25 18:02:06,31,Male,berlin,Management & Leadership,5.0,3.0,Lead,,,76000.0,20000.0,760000.0,20000.0,28.0,Full-time employee,Unlimited contract,English,51-100,Startup,no,,
2020-11-25 18:04:21,37,Male,berlin,Software Development,16.0,2.0,Senior,,"Kotlin, C/C++, Swift, Ruby",65000.0,0.0,55000.0,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,0.0,0.0
2020-11-25 18:12:52,32,Male,amsterdam,Software Development,13.0,,Senior,,Kotlin,85000.0,89000.0,80000.0,84000.0,27.0,Full-time employee,Unlimited contract,English,1000,Bank,no,,
2020-11-25 18:15:28,32,Female,munich,Operations & Support,9.0,9.0,Other,,,60000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,German,101-1000,Product,no,,500.0
2020-11-25 18:19:22,40,Male,berlin,Management & Leadership,13.0,9.0,Other,,SQL,90000.0,10000.0,75000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,300.0
2020-11-25 18:19:58,30,Male,berlin,Software Development,7.0,1.0,Senior,,"Go, AWS, Kubernetes",86000.0,0.0,82600.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,500.0
2020-11-25 18:24:15,30,Male,berlin,Software Development,8.0,2.0,Senior,,,60000.0,0.0,60000.0,0.0,0.0,Full-time employee,Unlimited contract,English,51-100,Product,no,20.0,0.0
2020-11-25 18:28:01,32,Male,berlin,Operations & Support,10.0,3.0,Senior,,"Java / Scala, Google Cloud, Docker",81000.0,45000.0,81000.0,22000.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,0.0,1000.0
2020-11-25 18:28:01,32,Male,cologne,Operations & Support,7.0,2.0,Other,k8s,"Python, Google Cloud, Kubernetes, Docker",60000.0,0.0,70000.0,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,yes,,
2020-11-25 18:31:48,34,Male,munich,Software Development,12.0,8.0,Senior,,"Java / Scala, SQL, Go, Google Cloud, Kubernetes, Docker",74000.0,0.0,69000.0,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,32.0,0.0
2020-11-25 18:45:41,43,Male,cologne,Software Development,10.0,7.0,Senior,,PHP,57600.0,8000.0,57600.0,55000.0,26.0,Full-time employee,Unlimited contract,German,101-1000,Product,no,,
2020-11-25 18:49:08,33,Male,munich,Software Development,13.0,4.0,Senior,,"Python, Kotlin, Javascript / Typescript, AWS, Kubernetes, Docker",70000.0,0.0,64000.0,0.0,24.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,,
2020-11-25 18:51:20,28,Female,munich,Operations & Support,8.0,4.0,Senior,,"Kotlin, Java / Scala, AWS, Kubernetes, Docker",75000.0,0.0,64000.0,6000.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-25 18:51:36,33,Male,hamburg,Software Development,11.0,5.0,Senior,,"Python, SQL",65000.0,0.0,,0.0,28.0,Full-time employee,Unlimited contract,English,11-50,Product,no,0.0,0.0
2020-11-25 18:53:10,33,Male,munich,Software Development,11.0,4.0,Lead,frontend:,"Javascript / Typescript, AWS, Kubernetes, Docker",90000.0,0.0,75000.0,0.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-25 18:57:32,35,Male,berlin,Software Development,8.0,5.0,Senior,,"Java / Scala, Go, AWS, Google Cloud, Azure, Kubernetes, Docker",90000.0,100000.0,85000.0,50000.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-25 18:58:56,35,Male,berlin,Software Development,1.0,1.0,Junior,fbd,"PHP, Javascript / Typescript, SQL",30000.0,0.0,,0.0,26.0,Full-time employee,Unlimited contract,German,1-10,Product,no,,
2020-11-25 18:59:36,33,Male,berlin,Data & AI,10.0,6.0,Senior,,"Python, Java / Scala",90000.0,0.0,,0.0,0.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-25 19:02:12,28,Male,munich,Software Development,6.0,3.0,Other,,"C/C++, Linux Kernel",64000.0,9000.0,,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-25 19:02:20,21,Female,cologne,Software Development,2.0,2.0,Other,,,50000.0,0.0,,0.0,0.0,,,,,,no,,
2020-11-25 19:02:43,25,Male,berlin,Software Development,2.0,2.0,Other,,Swift,44000.0,0.0,43000.0,0.0,27.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-25 19:06:21,25,Female,hamburg,Operations & Support,1.0,1.0,Other,,"Java / Scala, SQL",12000.0,0.0,12000.0,0.0,12.0,Working Student,Temporary contract,English,1000,Product,no,,
2020-11-25 19:10:04,32,Male,berlin,Software Development,10.0,3.0,Lead,,"Python, Javascript / Typescript, Ruby, SQL, AWS, Docker",80000.0,0.0,68500.0,0.0,28.0,Full-time employee,Unlimited contract,English,51-100,Product,no,,
2020-11-25 19:15:16,32,Male,berlin,Software Development,9.0,3.0,Lead,,"Python, C/C++, Go",73000.0,1000.0,65000.0,1000.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,300.0
2020-11-25 19:31:47,26,Male,berlin,Software Development,9.0,4.0,Other,,"Kotlin, Ruby, Go, Rust, AWS, Kubernetes, Docker",120000.0,50000.0,95000.0,40000.0,24.0,Full-time employee,Unlimited contract,English,1000,Product,yes,0.0,
2020-11-25 19:33:52,25,Male,berlin,Software Development,6.0,3.0,Senior,,"AWS, Docker",71750.0,6000.0,66000.0,5500.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-25 19:38:20,27,Female,berlin,Software Development,5.0,,Other,,"Python, Kotlin, Java / Scala, Google Cloud, Kubernetes",65000.0,0.0,52000.0,0.0,30.0,Full-time employee,Unlimited contract,English,51-100,Product,no,,
2020-11-25 19:44:29,28,Male,frankfurt,Software Development,7.0,5.0,Senior,,"Javascript / Typescript, AWS, Azure, Docker",80000.0,0.0,76000.0,4000.0,29.0,Full-time employee,Unlimited contract,English,11-50,Startup,no,,
2020-11-25 19:44:59,32,Female,munich,Operations & Support,8.0,1.0,Senior,,"Javascript / Typescript, C#",60000.0,70000.0,,0.0,26.0,Full-time employee,Unlimited contract,English,101-1000,Consulting,no,,
2020-11-25 19:54:39,28,Male,karlsruhe,Software Development,7.0,3.0,Senior,,"Kotlin, Javascript / Typescript, AWS, Kubernetes, Docker",66000.0,3000.0,66000.0,76000.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-25 19:57:23,34,Male,berlin,Software Development,13.0,1.0,Lead,,"Javascript / Typescript, SQL, AWS",85000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-25 20:01:27,35,Male,konstanz,Data & AI,10.0,10.0,Other,,"Python, Azure, Kubernetes",65000.0,0.0,65000.0,0.0,25.0,Full-time employee,Unlimited contract,English,51-100,Product,no,0.0,0.0
2020-11-25 20:13:33,38,Male,berlin,Management & Leadership,20.0,9.0,Other,,"Python, Kotlin, Java / Scala, SQL, AWS, Kubernetes, Docker",130000.0,20000.0,130000.0,20000.0,30.0,Full-time employee,Unlimited contract,English,1000,Corporation,yes,,
2020-11-25 20:15:31,33,Male,berlin,Software Development,9.0,4.0,Senior,,"Python, Javascript / Typescript, Java / Scala, SQL, Go, AWS, Kubernetes, Docker",81900.0,102600.0,,0.0,0.0,Full-time employee,Unlimited contract,English,1000,Startup,no,,
2020-11-25 20:31:41,36,Male,berlin,Management & Leadership,10.0,2.0,Senior,,SQL,85000.0,0.0,80000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-25 20:34:33,31,Female,ulm,Operations & Support,8.0,3.0,Other,,Java / Scala,45000.0,0.0,39000.0,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-25 20:41:13,43,Male,stuttgart,Data & AI,20.0,15.0,Senior,,"SQL, SAP / ABAP",82000.0,12000.0,82000.0,10000.0,32.0,Full-time employee,Unlimited contract,German,1000,Product,no,,
2020-11-25 20:42:52,38,Male,berlin,Data & AI,15.0,2.0,Other,,"Python, SQL, SAP / ABAP, AWS",100000.0,120000.0,80000.0,0.0,27.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,25.0,
2020-11-25 20:47:48,35,Male,munich,Operations & Support,17.0,5.0,Lead,,"R, AWS, Google Cloud, Kubernetes, Docker",72000.0,8000.0,72500.0,8000.0,30.0,Full-time employee,Unlimited contract,English,1000,Consulting,no,8.0,0.0
2020-11-25 20:52:29,33,Male,dusseldorf,Management & Leadership,6.0,,Senior,,,70000.0,0.0,,0.0,0.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-25 20:52:36,33,Male,dusseldorf,Management & Leadership,6.0,,Senior,,,70000.0,0.0,,0.0,0.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-25 20:52:51,32,Male,berlin,Operations & Support,10.0,1.0,Other,,"Python, SQL, Go, AWS, Google Cloud, Azure, Kubernetes, Docker",62000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,30.0,
2020-11-25 21:05:06,43,Male,berlin,Operations & Support,21.0,26.0,Lead,,"Python, PHP, SQL, Perl, AWS, Google Cloud, Kubernetes, Docker",83000.0,0.0,75000.0,0.0,28.0,Full-time employee,Unlimited contract,German,51-100,Startup,no,,
2020-11-25 21:10:17,37,Male,stuttgart,Software Development,,,Senior,,,70000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,,,,no,,
2020-11-25 21:19:54,37,Male,berlin,Software Development,17.0,1.0,Senior,,Javascript / Typescript,77000.0,500.0,71000.0,0.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,,500.0
2020-11-25 21:20:37,30,Male,stuttgart,Software Development,8.0,,Other,,SQL,71000.0,7100.0,69000.0,6900.0,0.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-25 21:48:49,29,Male,berlin,Software Development,5.0,4.0,Senior,,Swift,65000.0,0.0,58000.0,0.0,27.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-25 22:05:13,41,Male,berlin,Software Development,18.0,3.0,Senior,,"Javascript / Typescript, AWS, Docker, Node",120000.0,0.0,92000.0,0.0,30.0,Self-employed (freelancer),,English,1-10,Startup,no,,
2020-11-25 22:11:45,38,Male,stuttgart,Software Development,4.0,2.0,Other,,"Javascript / Typescript, SQL, Docker",43000.0,0.0,43000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1-10,Consulting,no,30.0,
2020-11-25 22:40:29,29,Male,dusseldorf,Software Development,6.0,6.0,Other,,"Javascript / Typescript, Azure",55000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,German,11-50,Product,no,,
2020-11-25 23:01:28,35,Male,berlin,Operations & Support,12.0,3.0,Senior,,"Javascript / Typescript, SQL",63000.0,0.0,56000.0,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,yes,30.0,
2020-11-25 23:03:43,41,Male,munich,Software Development,19.0,5.0,Senior,,"PHP, Java / Scala, SQL, AWS, Docker",75000.0,0.0,73000.0,0.0,27.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-25 23:04:36,29,Male,barcelona,Data & AI,0.0,0.0,Junior,,"R, SQL",22000.0,2000.0,11000.0,500.0,22.0,Full-time employee,Unlimited contract,English,51-100,Product,no,,
2020-11-25 23:08:40,26,Female,dusseldorf,Data & AI,5.0,5.0,Other,,"Python, SQL",65000.0,77000.0,46000.0,50000.0,30.0,Full-time employee,Unlimited contract,German,1-10,Startup,no,,
